unique_id,year,team,games,o_pts_pg,o_ty_pg,o_py,o_ry,o_fd_g,o_3rdm,o_3rdpct,o_4thm,o_4thpct,o_pen,o_penyds,o_top,d_pts_pg,d_ty_pg,d_py,d_ry,d_int,d_inttd,stp_n,stp_avg,str_pr,str_pr_yds,str_pr_avg,str_kr,str_kr_yds,str_kr_avg
2004_Boise St.,2004,Boise St.,11,49.7,511.6,268.9090909,242.7272727,27.1,66,44,15,71.4,6.363636364,54.63636364,0.845454545,24,339,255.6363636,83.36363636,2.090909091,0.363636364,3.454545455,43.9,3.909090909,64.72727273,16.6,4.545454545,104.3636364,23
2004_USC,2004,USC,12,36.8,442.8,266.6666667,176.0833333,22.8,73,43.5,9,50,5.333333333,43.75,0.683333333,12.5,272.8,196.25,76.5,1.833333333,0,4.083333333,43.8,2.5,33.83333333,13.5,2.5,57.25,22.9
2004_Maryland,2004,Maryland,11,17.7,298,178.4545455,119.5454545,16.6,66,37.9,4,36.4,6.181818182,49.81818182,0.578787879,20,315.3,172.1818182,143.0909091,0.545454545,0,5.727272727,43.7,3.090909091,19,6.1,2.727272727,57.90909091,21.2
2004_West. Kentucky,2004,West. Kentucky,12,29.2,396.4,170.25,226.1666667,18.7,66,43.4,7,46.7,6.25,52.5,0.483333333,18.9,342.8,212.4166667,130.4166667,1.916666667,0.083333333,3.833333333,43.4,2.083333333,23.58333333,11.3,2.916666667,59.33333333,20.3
2004_UCLA,2004,UCLA,11,30.9,419,228.7272727,190.2727273,20.3,66,40.7,7,46.7,5,39.72727273,0.386363636,25.9,435.5,213.1818182,222.2727273,1.272727273,0.181818182,5.545454545,43.4,3.090909091,46.45454545,15,3.454545455,76.18181818,22.1
2004_Colorado St.,2004,Colorado St.,11,23.7,372.9,261.2727273,111.6363636,20,64,40.5,6,50,4.363636364,35,0.545454545,29.5,415.6,193.9090909,221.7272727,0.727272727,0.181818182,4.727272727,43.3,2.363636364,11.45454545,4.8,3.636363636,70.72727273,19.5
2004_Troy,2004,Troy,11,24.1,283.5,116.4545455,167,14.6,44,29.1,4,30.8,6.545454545,51.72727273,0.434848485,15.1,306.6,215.9090909,90.72727273,2.272727273,0.363636364,6.909090909,43.1,3.636363636,34.45454545,9.5,3.636363636,86.90909091,23.9
2004_Washington St.,2004,Washington St.,11,25,368.6,240.6363636,128,18,61,33.9,4,28.6,7,65.72727273,0.290909091,27.9,366.6,233.1818182,133.4545455,1.090909091,0.090909091,7.090909091,43.1,3.454545455,39.90909091,11.6,2.818181818,51.81818182,18.4
2004_Michigan,2004,Michigan,11,30.3,389.6,233.4545455,156.1818182,21.2,78,43.3,6,50,4.818181818,43.63636364,0.71969697,21.9,326.5,205,121.4545455,1.454545455,0.181818182,5.818181818,43,2.818181818,37.54545455,13.3,3.363636364,82.81818182,24.6
2004_Oklahoma St.,2004,Oklahoma St.,11,34.5,389.1,144.0909091,245,19.1,65,41.9,9,56.3,4.272727273,34.54545455,0.748484848,24.4,395.5,225.4545455,170,1,0.181818182,5.272727273,42.9,2.636363636,38.72727273,14.7,2.818181818,60.09090909,21.3
2004_W. Michigan,2004,W. Michigan,11,22.5,364.4,264.8181818,99.54545455,19.5,77,45.6,2,14.3,8,65.36363636,0.553030303,39.6,480.5,265.1818182,215.3636364,0.909090909,0.090909091,4.818181818,42.8,2,28.90909091,14.5,5.272727273,105.1818182,19.9
2004_Pittsburgh,2004,Pittsburgh,11,28.9,366,260.9090909,105.0909091,19.4,67,37.9,8,61.5,6.090909091,48.18181818,0.6,23,388.9,248.6363636,140.2727273,1.545454545,0.363636364,6.090909091,42.8,3.181818182,17.36363636,5.5,3.818181818,75.90909091,19.9
2004_Syracuse,2004,Syracuse,11,24.8,355.2,164.8181818,190.3636364,18,53,35.1,5,45.5,7.363636364,65.36363636,0.513636364,26.6,418.9,241.2727273,177.6363636,1.181818182,0.272727273,5.181818182,42.8,2.545454545,16.54545455,6.5,4.272727273,94,22
2004_Tulane,2004,Tulane,11,27.3,360.6,234.0909091,126.5454545,18.6,59,40.1,6,54.5,5.636363636,50.72727273,0.446969697,32.8,421.5,227,194.5454545,0.545454545,0,4.727272727,42.7,2.272727273,24.63636364,10.8,4.272727273,88.18181818,20.6
2004_Washington,2004,Washington,11,14,311,190.8181818,120.1818182,17.1,57,31.3,10,41.7,6.909090909,56.81818182,0.403030303,30.4,369.5,185.8181818,183.6363636,0.909090909,0,5.727272727,42.6,1.636363636,8.727272727,5.3,4,74.72727273,18.7
2004_Ball St.,2004,Ball St.,11,20.5,323.3,209,114.2727273,18.5,68,37.8,6,37.5,5.818181818,44.63636364,0.572727273,36.8,458,260.6363636,197.3636364,0.181818182,0,6.727272727,42.5,1.181818182,4.818181818,4.1,4.363636364,69.45454545,15.9
2004_Oregon St.,2004,Oregon St.,11,25.6,379.6,304.3636364,75.27272727,20.5,64,34.4,6,31.6,8.909090909,81.81818182,0.665151515,24.8,316.7,194.0909091,122.6363636,1.727272727,0,6.545454545,42.5,3.818181818,27,7.1,3,52.54545455,17.5
2004_Ohio,2004,Ohio,11,20.1,308.4,200.1818182,108.1818182,16.1,55,32.5,9,39.1,6.818181818,56.81818182,0.562121212,24.6,319.6,195.3636364,124.2727273,1.090909091,0.181818182,6.090909091,42.4,2.909090909,32.36363636,11.1,3.272727273,61.63636364,18.8
2004_Miami (OH),2004,Miami (OH),12,32.8,408,282.9166667,125.0833333,22.1,66,41.3,10,55.6,6.25,51.75,0.548611111,23.4,331.3,224.0833333,107.25,0.75,0,4.583333333,42.3,3.416666667,49.41666667,14.5,3.5,71.16666667,20.3
2004_Mississippi,2004,Mississippi,11,19.5,351,192.0909091,158.9090909,19.5,51,31.3,4,33.3,7,56.90909091,0.524242424,25.3,390.3,205.6363636,184.6363636,0.727272727,0.181818182,6,42.3,2.545454545,15.54545455,6.1,3.090909091,65.18181818,21.1
2004_Wyoming,2004,Wyoming,11,26.7,366.5,232.3636364,134.1818182,22,76,42.5,9,47.4,6.545454545,55.45454545,0.7,25.1,398,213.9090909,184.0909091,1.272727273,0,5.454545455,42.3,3,46.63636364,15.5,3.636363636,73.81818182,20.3
2004_Ohio St.,2004,Ohio St.,11,23.4,313.4,174.1818182,139.1818182,15.2,56,35.9,2,40,6.272727273,46.54545455,0.462121212,19.3,336.2,207.4545455,128.7272727,1.363636364,0.090909091,6.090909091,42.3,3.363636364,54.72727273,16.3,2.818181818,66.81818182,23.7
2004_Texas Tech,2004,Texas Tech,11,35.4,482.1,388.7272727,93.36363636,26.5,77,47.2,11,40.7,9.272727273,78.63636364,0.518181818,25.7,347,175.4545455,171.5454545,1,0,3.545454545,42.2,3.272727273,38.54545455,11.8,2.909090909,54.18181818,18.6
2004_Florida St.,2004,Florida St.,11,24.7,364.7,215.3636364,149.3636364,19.1,36,22.1,15,75,9,78.18181818,0.586363636,13.7,270.6,201.6363636,69,1.454545455,0.181818182,6.272727273,42.2,4.818181818,54.27272727,11.3,2.818181818,57.18181818,20.3
2004_Utah St.,2004,Utah St.,11,16.7,290.3,214.0909091,76.18181818,16.6,54,33.3,9,42.9,7.090909091,63.81818182,0.43030303,30.3,394.5,202.5454545,191.9090909,1.181818182,0.181818182,6,42.2,2.181818182,40,18.3,3.454545455,78.45454545,22.7
2004_Oklahoma,2004,Oklahoma,12,36.1,469.6,254.5,215.0833333,24.3,100,54.6,12,75,6.833333333,58.58333333,0.751388889,13.7,280.2,193.75,86.41666667,0.666666667,0,4.333333333,42,2.916666667,26.33333333,9,2.333333333,44.5,19.1
2004_Florida,2004,Florida,11,33.8,428.8,271.9090909,156.9090909,21.1,74,50,4,80,8.909090909,70,0.351515152,20.5,351.8,206.6363636,145.1818182,1.545454545,0,5.090909091,42,2.545454545,18.81818182,7.4,2.636363636,46.81818182,17.8
2004_UNLV,2004,UNLV,11,20.8,340.6,167.4545455,173.1818182,18.2,51,32.1,10,52.6,9,71.72727273,0.26969697,32.5,378.5,207.2727273,171.2727273,0.545454545,0,5.818181818,42,2.090909091,12.36363636,5.9,3.272727273,68.09090909,20.8
2004_Florida Atlantic,2004,Florida Atlantic,12,24.9,394.4,267.6666667,126.75,18.7,77,41.4,7,46.7,9.416666667,84.75,0.536111111,17.3,344.9,238.5,106.4166667,1.416666667,0.083333333,4.666666667,41.9,3.25,30.58333333,9.4,2.833333333,53.91666667,19
2004_N.C. State,2004,N.C. State,11,24,349,202,147,19.2,53,32.7,8,53.3,9.181818182,72.18181818,0.546969697,19.8,221.4,119,102.3636364,0.818181818,0.090909091,5.454545455,41.9,3.363636364,36.09090909,10.7,2.272727273,53.18181818,23.4
2004_Notre Dame,2004,Notre Dame,11,24.4,351.8,218.1818182,133.6363636,18.2,61,36.5,8,53.3,5.909090909,48.90909091,0.590909091,22.8,368.6,274.2727273,94.36363636,0.818181818,0.181818182,7.090909091,41.8,3,32.54545455,10.8,3.727272727,69.63636364,18.7
2004_Wisconsin,2004,Wisconsin,11,20.7,337,166.9090909,170.0909091,19.3,75,42.9,13,52,4.545454545,36.18181818,0.906060606,14.6,275.9,158.4545455,117.4545455,1.090909091,0.090909091,5.181818182,41.8,3.454545455,42.36363636,12.3,2.818181818,51,18.1
2004_Southern Miss,2004,Southern Miss,11,25.3,319.3,175.3636364,143.9090909,17.6,59,35.8,9,45,6.727272727,59.36363636,0.5,26.2,390.9,207,183.9090909,1.636363636,0.181818182,6.090909091,41.8,2.727272727,18.81818182,6.9,4.090909091,92.63636364,22.6
2004_Auburn,2004,Auburn,12,33.4,430.8,241.4166667,189.4166667,21.4,66,46.5,7,46.7,6.333333333,54.16666667,0.641666667,11.2,269.5,163,106.5,1.333333333,0.083333333,4,41.8,3,35.75,11.9,1.25,27.66666667,22.1
2004_South Florida,2004,South Florida,11,24.6,353.3,165.4545455,187.8181818,18.4,61,39.9,8,53.3,9.545454545,80.90909091,0.4,31.9,398.5,248,150.4545455,0.363636364,0.272727273,5.181818182,41.8,2.272727273,17.81818182,7.8,4,75.63636364,18.9
2004_Utah,2004,Utah,11,46.3,502.7,257.8181818,244.9090909,25.5,72,50.4,9,56.3,7.363636364,64.90909091,0.677272727,20.6,350.3,198.9090909,151.3636364,1.454545455,0.181818182,4.090909091,41.7,3.272727273,34.72727273,10.6,2.909090909,76.18181818,26.2
2004_Penn St.,2004,Penn St.,11,17.7,310.7,180.8181818,129.9090909,17,58,37.2,4,26.7,5.636363636,46.09090909,0.440909091,15.3,291.5,162.2727273,129.2727273,1.454545455,0,5.636363636,41.7,2.727272727,21.63636364,7.9,2.818181818,49.27272727,17.5
2004_Indiana,2004,Indiana,11,23.8,320.5,186.2727273,134.1818182,17.3,55,34,7,50,6.727272727,50,0.707575758,31.2,453.2,256.4545455,196.7272727,1,0.272727273,6.727272727,41.6,2,20,10,2.454545455,68.90909091,28.1
2004_Arkansas St.,2004,Arkansas St.,11,19.5,357.7,206.3636364,151.3636364,18.1,53,34.6,6,46.2,8.636363636,67.54545455,0.495454545,33.2,421.3,224.6363636,196.6363636,0.727272727,0,5.727272727,41.4,2.636363636,27.09090909,10.3,5.636363636,104.2727273,18.5
2004_Mississippi St.,2004,Mississippi St.,11,15.7,303.2,144.6363636,158.5454545,15.2,58,38.4,3,27.3,5.909090909,48,0.372727273,25.5,364.8,174.4545455,190.3636364,1.090909091,0.090909091,6.181818182,41.4,1.545454545,17.72727273,11.5,3.818181818,67.36363636,17.6
2004_Air Force,2004,Air Force,11,29.6,425.5,148.0909091,277.3636364,23.7,83,50,7,58.3,5.181818182,45.36363636,0.75,31.1,422.1,222.0909091,200,0.818181818,0,4.272727273,41.3,1.363636364,8.363636364,6.1,3,57.54545455,19.2
2004_Stanford,2004,Stanford,11,22,328.5,247.2727273,81.18181818,17.2,69,38.1,2,15.4,6.090909091,51.63636364,0.371212121,21.2,392.3,248.9090909,143.3636364,1.454545455,0,6,41.3,2.636363636,24.54545455,9.3,3.454545455,85.09090909,24.6
2004_Nebraska,2004,Nebraska,11,25,363.2,186.9090909,176.2727273,17.6,48,31.2,9,45,6.818181818,51,0.354545455,27.1,371.6,267.6363636,104,1.272727273,0,5.727272727,41.3,2.818181818,16.45454545,5.8,4,78.63636364,19.7
2004_East Carolina,2004,East Carolina,11,21,308.4,215.5454545,92.81818182,17.1,59,34.7,5,26.3,5.090909091,39.72727273,0.477272727,39.9,456.8,223.5454545,233.2727273,1.090909091,0,5.909090909,41.2,2.636363636,41,15.6,4.090909091,83.90909091,20.5
2004_North Carolina,2004,North Carolina,11,26.8,393.1,210.3636364,182.7272727,18.2,57,40.4,8,57.1,5.454545455,43,0.472727273,31.4,443.7,226.1818182,217.5454545,0.727272727,0.090909091,4.727272727,41.2,4.727272727,27.72727273,5.9,5.454545455,96.45454545,17.7
2004_Arizona,2004,Arizona,11,14.9,288.9,170.5454545,118.3636364,15.6,46,29.9,5,41.7,5.090909091,42.90909091,0.556060606,25,379.4,255.4545455,123.9090909,0.727272727,0,6.727272727,41.2,2.090909091,19.18181818,9.2,2.818181818,54.90909091,19.5
2004_Miami (FL),2004,Miami (FL),11,32.1,373.4,240.0909091,133.2727273,18.1,55,35.3,4,30.8,8.272727273,64.18181818,0.5,17.6,321,165,156,1.181818182,0,5.909090909,40.9,3.818181818,63.36363636,16.6,3,56.81818182,18.9
2004_Louisville,2004,Louisville,11,50.3,536.7,293.4545455,243.2727273,26.7,74,51.4,14,60.9,5.636363636,53.54545455,0.61969697,17.8,307.9,197,110.9090909,1.545454545,0.090909091,2.636363636,40.8,4.272727273,43.90909091,10.3,3.272727273,69.27272727,21.2
2004_Kansas,2004,Kansas,11,23.8,314.5,220.4545455,94,16.9,61,33.5,6,37.5,8,63.45454545,0.634848485,21.4,345.5,227.8181818,117.6363636,1.727272727,0,6.545454545,40.8,2.909090909,28.27272727,9.7,3.090909091,65.45454545,21.2
2004_Kentucky,2004,Kentucky,11,15.7,275.5,167.7272727,107.7272727,16,45,28.8,9,39.1,7.272727273,63.45454545,0.333333333,31,428.4,203.1818182,225.1818182,1.090909091,0.090909091,5.727272727,40.7,2,11,5.5,3.818181818,72.27272727,18.9
2004_Buffalo,2004,Buffalo,11,17.9,269.5,121.4545455,148.0909091,13.9,49,29.5,3,20,6.181818182,49.54545455,0.363636364,31.9,402,213.5454545,188.4545455,0.818181818,0,6.818181818,40.7,1.727272727,10.18181818,5.9,4.454545455,83.27272727,18.7
2004_Tennessee,2004,Tennessee,12,28.3,393.3,211.8333333,181.4166667,20.3,67,41.4,6,54.5,6.333333333,52.66666667,0.445833333,24,359.6,236,123.5833333,1.333333333,0,4.833333333,40.6,2.75,16.66666667,6.1,2.333333333,42.58333333,18.3
2004_Kansas St.,2004,Kansas St.,11,29.6,363.7,177.9090909,185.8181818,20.5,63,39.4,11,57.9,6.272727273,45.27272727,0.86969697,30.6,349.6,201.3636364,148.2727273,0.909090909,0.363636364,4.909090909,40.6,2.363636364,15.54545455,6.6,3.454545455,76.36363636,22.1
2004_Marshall,2004,Marshall,11,25.2,336.5,215.0909091,121.4545455,18.7,61,36.7,4,26.7,6.909090909,61.09090909,0.636363636,21.3,328.8,223,105.8181818,1.727272727,0.363636364,6,40.5,2.727272727,31.18181818,11.4,3.818181818,63.72727273,16.7
2004_Iowa,2004,Iowa,11,23.8,310.7,235.8181818,74.90909091,16.5,65,37.4,4,36.4,7.454545455,56.81818182,0.716666667,16.9,289.1,198.9090909,90.18181818,1.545454545,0.090909091,5.909090909,40.5,3.454545455,47.36363636,13.7,2.636363636,48.36363636,18.3
2004_New Mexico,2004,New Mexico,11,20.5,287,111.0909091,175.9090909,15.5,51,31.1,2,25,7.636363636,59.63636364,0.489393939,17.3,316.8,223.1818182,93.63636364,1.181818182,0,6.727272727,40.3,2.909090909,20.18181818,6.9,2.818181818,49.27272727,17.5
2004_UAB,2004,UAB,11,30.2,386,241.4545455,144.5454545,20.3,46,34.1,5,50,6.090909091,46.81818182,0.393939394,26.5,404.5,257.7272727,146.8181818,0.909090909,0.181818182,5.545454545,40.3,2.272727273,23.18181818,10.2,3.545454545,83.63636364,23.6
2004_Virginia Tech,2004,Virginia Tech,12,32.3,364.8,178,186.75,20,62,39,3,37.5,7.75,64.5,0.609722222,12.6,265.4,149.75,115.6666667,1.583333333,0.333333333,4.833333333,40.3,3.833333333,35.75,9.3,2.583333333,60.5,23.4
2004_Alabama,2004,Alabama,11,25.4,332.4,132.3636364,200,16.5,51,34,4,40,6,52.63636364,0.806060606,15.4,235.9,116.5454545,119.3636364,1.090909091,0.090909091,5.909090909,40.2,3,24.54545455,8.2,2.636363636,64.36363636,24.4
2004_California,2004,California,11,37.3,494.7,234.7272727,260,24,61,45.5,5,55.6,6,55.81818182,0.798484848,13.4,295.8,212.8181818,83,0.909090909,0.090909091,4.272727273,40,2.454545455,27.18181818,11.1,2,43.45454545,21.7
2004_Cincinnati,2004,Cincinnati,11,28.4,406.2,221.3636364,184.8181818,20.6,63,38.2,14,56,6.454545455,49.27272727,0.875757576,27.8,360.2,199.3636364,160.8181818,0.909090909,0,5.545454545,40,2,20.18181818,10.1,3.545454545,66.36363636,18.7
2004_North Texas,2004,North Texas,11,27.2,354.9,158.6363636,196.2727273,16.5,51,34.5,3,50,8.272727273,75.36363636,0.442424242,29.7,415.2,240.8181818,174.3636364,1.272727273,0.090909091,6.636363636,40,1.454545455,13.90909091,9.6,3.909090909,77.63636364,19.9
2004_Hawaii,2004,Hawaii,12,34,430,333.0833333,96.91666667,22.1,70,43.5,5,33.3,6,50.33333333,0.313888889,38.3,479.3,220,259.25,1.166666667,0.083333333,4.5,39.9,3.166666667,44.33333333,14,5.166666667,103.4166667,20
2004_Middle Tenn. St.,2004,Middle Tenn. St.,11,24.5,374.3,267.7272727,106.5454545,19.9,70,42.4,7,63.6,7.818181818,69.18181818,0.543939394,26.6,411.8,273.4545455,138.3636364,0.636363636,0,5,39.9,1.818181818,18.90909091,10.4,3.363636364,60.90909091,18.1
2004_Toledo,2004,Toledo,12,35.2,474.1,306.3333333,167.75,23.3,70,41.7,23,62.2,5.583333333,51.83333333,0.559722222,30.4,419.2,278.0833333,141.0833333,1,0.166666667,4.083333333,39.9,1.5,15.75,10.5,4.083333333,78.16666667,19.1
2004_Clemson,2004,Clemson,11,21.5,295.6,188.0909091,107.5454545,16.6,52,31.7,4,36.4,5.272727273,45.18181818,0.360606061,20.8,327.3,191.6363636,135.6363636,1,0.090909091,6.181818182,39.9,3,35.27272727,11.8,3.272727273,83.27272727,25.4
2004_Akron,2004,Akron,11,24.6,336.8,239.5454545,97.27272727,18.6,51,33.6,10,52.6,5.636363636,47.09090909,0.46969697,31.5,425.9,237,188.9090909,1,0.181818182,5.909090909,39.8,1.545454545,25,16.2,3.727272727,78.45454545,21
2004_Minnesota,2004,Minnesota,11,31,446.3,191.1818182,255.0909091,20.2,60,38.2,12,54.5,4.909090909,34.81818182,0.36969697,23.4,408.7,268.0909091,140.6363636,1.090909091,0,5.090909091,39.8,1.818181818,12.90909091,7.1,2.636363636,48.90909091,18.6
2004_LSU,2004,LSU,11,29,400.1,199.3636364,200.7272727,21,64,42.7,3,60,6.090909091,45.90909091,0.65,15.9,249.9,145.3636364,104.5454545,1.272727273,0.181818182,4.818181818,39.8,3.090909091,24.45454545,7.9,2.818181818,57,20.2
2004_Duke,2004,Duke,11,16.6,265.5,171.3636364,94.09090909,14.4,48,30.4,13,72.2,5.272727273,38.18181818,0.556060606,29.3,426.5,200.7272727,225.7272727,1.454545455,0.181818182,5.909090909,39.7,1.363636364,6.818181818,5,4.636363636,100.0909091,21.6
2004_Georgia,2004,Georgia,11,28.3,399.5,246.1818182,153.2727273,19.5,62,41.1,10,76.9,7.818181818,64.54545455,0.590909091,16.1,294.3,183.0909091,111.1818182,0.454545455,0,5.090909091,39.7,2.636363636,36.27272727,13.8,2.545454545,42.09090909,16.5
2004_SMU,2004,SMU,11,18.4,333.9,208.7272727,125.1818182,17.9,67,41.1,7,31.8,7,61.09090909,0.143939394,38.2,467.3,258.0909091,209.1818182,0.545454545,0.090909091,5.272727273,39.6,1.454545455,16.90909091,11.6,5.090909091,93.09090909,18.3
2004_TCU,2004,TCU,11,32.9,430.7,264.5454545,166.1818182,22.1,60,35.7,10,58.8,8.818181818,82.45454545,0.566666667,33.9,426,304,122,0.818181818,0.090909091,5.636363636,39.6,1.818181818,18.27272727,10.1,4.454545455,91.81818182,20.6
2004_South Carolina,2004,South Carolina,11,22.1,368.9,200.1818182,168.7272727,18.3,65,40.1,8,50,6.090909091,44.45454545,0.743939394,20.8,315.2,177.2727273,137.9090909,1.636363636,0.272727273,4.818181818,39.5,1.818181818,14,7.7,2.272727273,36.36363636,16
2004_Texas,2004,Texas,11,35,466.3,163.9090909,302.3636364,23.5,67,43.5,10,71.4,7.909090909,61,0.733333333,16.2,317.2,211.3636364,105.8181818,1,0.090909091,4.818181818,39.5,2.454545455,18,7.3,2.636363636,49.90909091,18.9
2004_New Mexico St.,2004,New Mexico St.,11,24.8,373.2,244.6363636,128.5454545,19.6,54,36,10,66.7,8.636363636,78.90909091,0.448484848,32.3,418.9,197.3636364,221.5454545,0.909090909,0.181818182,5,39.4,2.181818182,18,8.3,4.454545455,83.36363636,18.7
2004_Boston Coll.,2004,Boston Coll.,11,23.5,377.1,245,132.0909091,20.2,64,36.4,10,47.6,7.636363636,61.72727273,0.53030303,16.3,330,199,131,1.545454545,0.090909091,5.727272727,39.3,3,35.63636364,11.9,3.454545455,90.72727273,26.3
2004_Louisiana Tech,2004,Louisiana Tech,12,25.7,380,179.75,200.25,18.4,53,31.2,6,46.2,7.083333333,62.91666667,0.255555556,31.8,407.8,231.25,176.5833333,1.083333333,0.083333333,6,39.2,2.666666667,17.83333333,6.7,3.583333333,69,19.3
2004_Nevada,2004,Nevada,12,29.7,418.8,264.6666667,154.0833333,23.6,71,40.1,12,52.2,7.666666667,68.41666667,0.591666667,34.4,399.4,190.3333333,209.0833333,1.25,0.166666667,5.25,39.1,1.916666667,17.25,9,4.333333333,85.58333333,19.8
2004_UCF,2004,UCF,11,15.9,280,183,97,16.3,56,33.7,10,50,5.454545455,48,0.543939394,32.9,403.6,217.1818182,186.4545455,1,0.090909091,6.545454545,39.1,1.909090909,20,10.5,3.727272727,76.27272727,20.5
2004_Purdue,2004,Purdue,11,32.5,455.5,324.8181818,130.7272727,24.1,87,50.6,6,60,6,55.72727273,0.536363636,16.3,328.6,228.0909091,100.5454545,0.727272727,0,5.454545455,39.1,2.909090909,15.18181818,5.2,2.818181818,71.18181818,25.3
2004_Missouri,2004,Missouri,11,23.3,372.5,207.5454545,165,19.4,79,40.1,11,55,4.272727273,35.36363636,0.581818182,19.5,301.4,149.2727273,152.0909091,1.454545455,0.090909091,6.272727273,38.7,1.909090909,22.45454545,11.8,2,36.09090909,18
2004_Texas A&M,2004,Texas A&M,11,30.4,438.5,263,175.4545455,20.4,65,41.4,7,41.2,8.454545455,71.81818182,0.372727273,23.1,378.8,245.2727273,133.5454545,1.181818182,0.090909091,5.818181818,38.6,1.909090909,12.27272727,6.4,2.818181818,44.18181818,15.7
2004_Idaho,2004,Idaho,12,20.4,340,208.4166667,131.5833333,19.1,61,33.9,11,47.8,7.166666667,67.5,0.677777778,39.4,426.9,230.4166667,196.5,1.25,0.083333333,6.25,38.5,1.916666667,17,8.9,5.083333333,102.0833333,20.1
2004_Tulsa,2004,Tulsa,12,28.8,355.3,187.25,168,20.1,66,38.4,12,66.7,6.333333333,56.08333333,0.504166667,33.2,401.9,191.3333333,210.5833333,0.833333333,0.083333333,5.083333333,38.5,2,17.91666667,9,4.333333333,103.9166667,24
2004_Iowa St.,2004,Iowa St.,11,20.8,321.8,194,127.8181818,19.2,69,36.5,6,27.3,5.909090909,47.45454545,0.55,22.4,332.1,185.7272727,146.3636364,1.545454545,0.363636364,6.818181818,38.4,3.363636364,28.18181818,8.4,2.454545455,56.90909091,23.2
2004_Northwestern,2004,Northwestern,12,24.6,409.4,237.3333333,172.0833333,21.8,72,37.9,10,55.6,6.583333333,57.41666667,0.4125,28.5,390.9,251.75,139.1666667,0.666666667,0,6.25,38.4,2.25,24,10.7,3.75,83.33333333,22.2
2004_Georgia Tech,2004,Georgia Tech,11,19.4,331.2,180.1818182,151,18.5,48,30.8,4,33.3,6.363636364,54.72727273,0.610606061,19.4,299.5,190,109.4545455,1,0.181818182,6.818181818,38.3,4.545454545,31.81818182,7,2.727272727,59.36363636,21.8
2004_Northern Illinois,2004,Northern Illinois,11,35.2,446,205.5454545,240.4545455,22.2,67,42.4,12,54.5,5.727272727,51.36363636,0.495454545,25.7,383.7,232.1818182,151.5454545,1.181818182,0.090909091,4.090909091,38.2,2.363636364,37.36363636,15.8,3.909090909,80.72727273,20.7
2004_Vanderbilt,2004,Vanderbilt,11,19.3,334.8,186.2727273,148.5454545,19,59,39.3,5,38.5,4.818181818,40.36363636,0.55,26,402.5,208,194.4545455,0.818181818,0.090909091,4.909090909,38,1.090909091,9.363636364,8.6,3.181818182,59.81818182,18.8
2004_West Virginia,2004,West Virginia,11,31.2,416.6,163.8181818,252.8181818,19.7,53,35.8,10,62.5,8.636363636,79.27272727,0.501515152,19.6,328.5,202,126.5454545,1.454545455,0.181818182,5.090909091,37.9,2.454545455,33.54545455,13.7,4,86.63636364,21.7
2004_Florida Intl.,2004,Florida Intl.,10,26.1,378.6,245.9,132.7,19.5,49,37.7,6,50,5.3,41.6,0.291666667,32.5,478.8,275.8,203,0.9,0.3,4.7,37.9,1.9,15.8,8.3,4.8,86.6,18
2004_Rutgers,2004,Rutgers,11,24.5,394,310.5454545,83.45454545,20.9,76,42.5,4,26.7,7,54.54545455,0.587878788,31.2,428.7,250.5454545,178.1818182,1.090909091,0.090909091,5.090909091,37.9,1.545454545,13,8.4,4.363636364,85.90909091,19.7
2004_Arkansas,2004,Arkansas,11,29.8,397.9,210.5454545,187.3636364,19.6,71,44.7,8,40,5.727272727,41.36363636,0.513636364,24.5,397.2,216.9090909,180.2727273,0.545454545,0.090909091,4.909090909,37.8,2.090909091,13,6.2,2.727272727,52.54545455,19.3
2004_Oregon,2004,Oregon,11,25.6,397,238.2727273,158.7272727,21.5,61,38.4,11,52.4,8.636363636,79.72727273,0.648484848,25.6,338.9,216.8181818,122.0909091,1.181818182,0.181818182,5.545454545,37.8,2.818181818,31.36363636,11.1,3.818181818,72.18181818,18.9
2004_Bowling Green,2004,Bowling Green,11,43.6,501.6,335.6363636,166,25.8,74,50.7,9,81.8,7.181818182,58.09090909,0.483333333,22.5,389.9,253.6363636,136.2727273,1.272727273,0.181818182,3.818181818,37.6,2.636363636,35.36363636,13.4,3.090909091,57.72727273,18.7
2004_Kent St.,2004,Kent St.,11,30.5,378.9,224.8181818,154.0909091,21.3,71,41,10,40,7,61.63636364,0.503030303,24,312.5,199.6363636,112.8181818,1.454545455,0.090909091,4.818181818,37.6,2.454545455,24.72727273,10.1,3.272727273,59.09090909,18.1
2004_Houston,2004,Houston,11,20.9,389.7,251.4545455,138.2727273,21.2,67,39,8,33.3,7.727272727,60.54545455,0.646969697,32.2,399.3,206.9090909,192.3636364,1.272727273,0.090909091,4.727272727,37.5,1.545454545,9.636363636,6.2,3.909090909,76.45454545,19.6
2004_Cent. Michigan,2004,Cent. Michigan,11,23.6,395.5,225.6363636,169.9090909,20.2,64,36.2,8,34.8,7.727272727,65.72727273,0.504545455,34.4,431.4,261.1818182,170.1818182,0.454545455,0,5.727272727,37.5,1.454545455,18.45454545,12.7,3.818181818,70.81818182,18.5
2004_Rice,2004,Rice,11,25.4,381.8,75.27272727,306.5454545,21.6,65,38.9,16,47.1,5.636363636,49.63636364,0.863636364,34.3,364.5,214.5454545,150,1.181818182,0.090909091,3.545454545,37.4,2,17.36363636,8.7,4.272727273,85.45454545,20
